transaction_id,customer_id,product,category,quantity,price,revenue,date,region
410,2379,Camera,Electronics,3,128.52,385.56,2024-06-08,South
411,18253,Monitor,Electronics,5,86.77,433.85,2023-08-02,Central
412,23735,Mouse,Accessories,2,35.92,71.84,2024-06-10,North
413,28650,Printer,Office,1,337.0,337.0,2023-04-26,North
414,14050,Printer,Office,8,415.34,3322.72,2023-12-06,South
415,2778,Mouse,Accessories,6,209.36,1256.16,2023-03-01,West
416,68088,Mouse,Accessories,3,237.24,711.72,2023-09-03,West
417,96961,Headphones,Accessories,8,310.23,2481.84,2023-07-11,South
418,13061,Laptop,Electronics,4,185.96,743.84,2023-03-13,East
419,30356,Speaker,Audio,6,255.76,1534.56,2024-01-11,West
420,51126,Camera,Electronics,9,225.86,2032.74,2023-03-06,North
421,92822,Tablet,Electronics,3,108.95,326.85,2024-01-29,North
422,69731,Laptop,Electronics,5,270.34,1351.7,2024-04-07,East
423,76852,Speaker,Audio,9,228.03,2052.27,2023-01-03,West
424,58530,Laptop,Electronics,1,425.04,425.04,2024-07-22,South
425,42286,Laptop,Electronics,8,151.26,1210.08,2024-04-12,West
426,20777,Speaker,Audio,3,354.75,1064.25,2023-04-21,West
427,86567,Mouse,Accessories,8,154.57,1236.56,2024-02-15,West
428,80608,Mouse,Accessories,6,262.24,1573.44,2024-09-05,North
429,3485,Mouse,Accessories,7,338.78,2371.46,2023-12-08,West
430,71825,Printer,Office,2,443.76,887.52,2024-07-12,West
431,9354,Keyboard,Accessories,1,156.92,156.92,2023-03-20,North
432,74159,Printer,Office,5,321.65,1608.25,2023-11-17,West
433,82769,Printer,Office,6,99.35,596.1,2024-05-23,South
434,13974,Tablet,Electronics,3,117.61,352.83,2024-07-14,West
435,43949,Keyboard,Accessories,5,216.4,1082.0,2023-04-05,West
436,13251,Headphones,Accessories,4,325.58,1302.32,2023-04-08,East
437,57160,Mouse,Accessories,9,89.62,806.58,2023-07-27,West
438,92828,Phone,Electronics,4,493.32,1973.28,2024-08-26,Central
439,9006,Camera,Electronics,8,464.87,3718.96,2023-09-11,East
440,40360,Tablet,Electronics,2,149.27,298.54,2023-03-12,North
441,97338,Phone,Electronics,3,222.24,666.72,2024-12-18,
442,30793,Phone,Electronics,7,91.77,642.39,2024-07-20,South
443,14089,Keyboard,Accessories,7,77.9,545.3,2023-02-09,
444,49369,Headphones,Accessories,7,387.65,2713.55,2024-04-14,South
445,51328,Printer,Office,4,61.1,244.4,2024-01-08,North
446,66623,Monitor,Electronics,9,123.31,1109.79,2024-08-29,East
447,32060,Headphones,Accessories,4,87.99,351.96,2023-10-07,North
448,95606,Headphones,Accessories,2,76.95,153.9,2023-06-22,South
449,52581,Tablet,Electronics,9,416.41,3747.69,2023-02-11,North
450,29358,Mouse,Accessories,5,271.15,1355.75,2024-08-20,West
451,96068,Phone,Electronics,1,,0.0,2024-12-17,Central
452,92556,Speaker,Audio,1,477.63,477.63,2023-11-23,East
453,50417,Tablet,Electronics,2,120.87,241.74,2024-11-07,East
454,3461,Laptop,Electronics,7,308.78,2161.46,2023-12-01,West
455,60096,Mouse,Accessories,4,17.27,69.08,2023-03-26,South
456,55964,Printer,Office,3,464.08,1392.24,2024-01-01,East
457,15672,Mouse,Accessories,4,161.16,644.64,2023-02-14,West
458,63763,Headphones,Accessories,6,202.58,1215.48,2024-07-24,North
459,84238,Phone,Electronics,9,443.03,3987.27,2024-05-23,East
460,11483,Camera,Electronics,8,264.8,2118.4,2024-12-09,North
461,72608,Monitor,Electronics,6,465.48,2792.88,2023-09-12,South
462,14893,Monitor,Electronics,1,323.69,323.69,2023-10-24,South
463,75133,Tablet,Electronics,6,152.74,916.44,2024-10-14,East
464,42492,Printer,Office,8,,0.0,2023-04-03,North
465,1644,Speaker,Audio,7,29.31,205.17,2023-03-06,South
466,96656,Mouse,Accessories,4,477.16,1908.64,2024-03-12,South
467,17431,Printer,Office,1,474.53,474.53,2024-01-20,Central
468,60008,Printer,Office,9,451.26,4061.34,2023-05-19,North
469,18965,Phone,Electronics,5,432.01,2160.05,2023-10-31,East
470,93369,Monitor,Electronics,2,241.19,482.38,2024-10-19,East
471,74094,Tablet,Electronics,7,111.1,777.7,2024-09-04,East
472,80631,Monitor,Electronics,6,101.21,607.26,2024-04-23,West
473,43775,Camera,Electronics,8,110.82,886.56,2023-07-05,South
474,47270,Camera,Electronics,2,,0.0,2024-04-25,East
475,63795,Keyboard,Accessories,1,144.49,144.49,2023-06-03,East
476,78691,Phone,Electronics,7,167.06,1169.42,2024-09-16,East
477,84850,Headphones,Accessories,3,14.29,42.87,2024-11-20,West
478,2765,Printer,Office,6,94.0,564.0,2024-12-14,East
479,66692,Keyboard,Accessories,2,440.4,880.8,2024-12-11,West
480,11805,Keyboard,Accessories,3,363.26,1089.78,2023-01-01,South
481,29505,Headphones,Accessories,8,392.59,3140.72,2023-01-19,East
482,83113,Speaker,Audio,1,276.74,276.74,2023-04-05,North
483,25800,Speaker,Audio,4,82.41,329.64,2023-09-30,North
484,79884,Mouse,Accessories,4,14.07,56.28,2023-11-21,East
485,46837,Camera,Electronics,9,,0.0,2024-02-29,West
486,24031,Phone,Electronics,8,243.28,1946.24,2024-01-23,East
487,34090,Phone,Electronics,7,107.7,753.9,2024-05-19,Central
488,53546,Printer,Office,4,324.81,1299.24,2024-09-24,Central
489,76749,Mouse,Accessories,8,233.89,1871.12,2023-01-02,West
490,60995,Tablet,Electronics,3,258.45,775.35,2023-05-23,Central
491,93389,Camera,Electronics,8,234.44,1875.52,2024-07-19,Central
492,86906,Printer,Office,6,343.95,2063.7,2024-07-15,Central
493,75581,Tablet,Electronics,2,40.77,81.54,2024-01-26,West
494,60707,Mouse,Accessories,2,163.81,327.62,2024-05-22,North
495,29695,Camera,Electronics,1,371.03,371.03,2023-08-09,East
496,41844,Printer,Office,9,98.52,886.68,2024-11-16,Central
497,12770,Monitor,Electronics,6,43.3,259.8,2023-05-06,West
498,38044,Camera,Electronics,1,96.99,96.99,2024-01-10,South
499,92720,Headphones,Accessories,1,336.56,336.56,2024-07-08,Central
500,43162,Speaker,Audio,2,95.3,190.6,2024-09-22,East
501,12259,Speaker,Audio,6,52.85,317.1,2024-10-15,Central
502,65541,Headphones,Accessories,1,282.13,282.13,2024-12-20,West
503,96298,Mouse,Accessories,3,252.69,758.07,2023-10-01,South
504,86881,Speaker,Audio,9,428.35,3855.15,2023-07-09,East
505,28133,Tablet,Electronics,9,,0.0,2023-11-15,
506,45935,Printer,Office,8,427.16,3417.28,2024-06-15,Central
507,53570,Keyboard,Accessories,5,29.98,149.9,2024-06-03,South
508,25536,Monitor,Electronics,4,253.91,1015.64,2024-06-03,North
509,27600,Mouse,Accessories,6,192.31,1153.86,2024-09-13,South
510,24429,Monitor,Electronics,2,261.33,522.66,2024-07-15,West
511,99463,Printer,Office,6,484.94,2909.64,2024-05-13,East
512,74855,Speaker,Audio,1,361.5,361.5,2023-01-22,North
513,84244,Tablet,Electronics,9,446.29,4016.61,2023-01-06,South
514,81840,Phone,Electronics,2,68.81,137.62,2024-02-10,South
515,95955,Mouse,Accessories,8,221.37,1770.96,2023-07-02,North
516,11422,Speaker,Audio,1,266.41,266.41,2024-12-28,Central
517,88281,Camera,Electronics,8,277.03,2216.24,2023-07-20,East
518,7589,Monitor,Electronics,9,48.0,432.0,2024-03-14,North
519,48066,Camera,Electronics,3,17.95,53.85,2023-10-22,East
520,59848,Speaker,Audio,2,408.01,816.02,2024-08-07,North
521,36428,Tablet,Electronics,4,246.41,985.64,2024-11-12,North
522,15471,Phone,Electronics,5,135.54,677.7,2023-02-18,North
523,20037,Speaker,Audio,4,87.22,348.88,2023-11-19,Central
524,82641,Phone,Electronics,2,494.07,988.14,2023-04-10,North
525,32553,Laptop,Electronics,4,348.3,1393.2,2023-06-12,South
526,31723,Headphones,Accessories,8,393.14,3145.12,2024-11-19,East
527,92412,Printer,Office,8,357.78,2862.24,2023-07-21,South
528,15243,Printer,Office,9,279.51,2515.59,2024-07-10,
529,91611,Headphones,Accessories,5,84.35,421.75,2023-05-13,East
530,92176,Mouse,Accessories,4,215.65,862.6,2024-06-28,East
531,60257,Speaker,Audio,6,319.01,1914.06,2024-02-26,North
532,17387,Laptop,Electronics,5,419.8,2099.0,2023-09-02,North
533,16430,Camera,Electronics,3,483.77,1451.31,2023-05-22,South
534,29187,Mouse,Accessories,9,276.12,2485.08,2024-11-26,North
535,58164,Camera,Electronics,9,416.28,3746.52,2024-07-10,
536,16207,Laptop,Electronics,6,49.64,297.84,2023-06-15,Central
537,46110,Tablet,Electronics,9,20.75,186.75,2023-12-12,West
538,12433,Headphones,Accessories,3,122.99,368.97,2023-01-23,North
539,54488,Printer,Office,6,43.22,259.32,2024-08-14,West
540,3093,Mouse,Accessories,8,383.54,3068.32,2024-06-20,North
541,71194,Headphones,Accessories,9,,0.0,2023-12-18,East
542,6484,Tablet,Electronics,6,129.64,777.84,2024-07-16,Central
543,20287,Monitor,Electronics,8,60.57,484.56,2023-06-04,East
544,18289,Phone,Electronics,5,453.54,2267.7,2024-09-29,West
545,83268,Speaker,Audio,1,213.64,213.64,2023-11-07,Central
546,6284,Camera,Electronics,7,26.49,185.43,2023-10-04,South
547,43496,Printer,Office,9,18.26,164.34,2024-12-10,Central
548,59523,Monitor,Electronics,5,374.81,1874.05,2024-07-28,South
549,52083,Mouse,Accessories,3,213.85,641.55,2023-12-08,East
550,68390,Tablet,Electronics,1,240.88,240.88,2023-12-22,North
551,80507,Phone,Electronics,2,133.12,266.24,2024-08-15,North
552,39969,Tablet,Electronics,4,26.95,107.8,2023-07-07,West
553,82993,Keyboard,Accessories,9,53.76,483.84,2023-05-17,West
554,32481,Speaker,Audio,4,35.79,143.16,2023-06-05,Central
555,98457,Phone,Electronics,1,161.2,161.2,2023-05-07,South
556,50948,Headphones,Accessories,9,259.98,2339.82,2024-04-13,Central
557,73865,Laptop,Electronics,6,252.69,1516.14,2024-07-22,South
558,87625,Monitor,Electronics,7,,0.0,2024-04-04,North
559,79472,Speaker,Audio,9,487.77,4389.93,2024-10-20,
560,85262,Laptop,Electronics,9,149.51,1345.59,2023-09-20,Central
561,54114,Keyboard,Accessories,9,,0.0,2024-01-04,South
562,5304,Phone,Electronics,7,,0.0,2023-11-11,West
563,49815,Laptop,Electronics,8,311.19,2489.52,2024-04-12,North
564,18968,Keyboard,Accessories,5,16.78,83.9,2023-02-03,West
565,89022,Monitor,Electronics,9,60.57,545.13,2023-08-06,East
566,24437,Speaker,Audio,9,257.35,2316.15,2024-10-30,West
567,23578,Tablet,Electronics,5,69.68,348.4,2024-07-18,East
568,25689,Mouse,Accessories,3,325.55,976.65,2024-08-20,East
569,64614,Phone,Electronics,9,171.96,1547.64,2024-06-19,East
570,57552,Keyboard,Accessories,8,401.43,3211.44,2023-04-07,Central
571,94935,Camera,Electronics,2,104.91,209.82,2023-07-24,East
572,42209,Headphones,Accessories,2,380.48,760.96,2024-07-16,North
573,28945,Phone,Electronics,3,234.85,704.55,2023-12-22,North
574,5876,Keyboard,Accessories,8,221.17,1769.36,2024-10-26,
575,1700,Phone,Electronics,2,72.67,145.34,2023-07-02,West
576,37987,Mouse,Accessories,4,232.83,931.32,2023-04-10,North
577,92655,Tablet,Electronics,7,330.88,2316.16,2024-02-28,East
578,52851,Mouse,Accessories,3,76.78,230.34,2023-03-12,West
579,89461,Printer,Office,1,46.89,46.89,2023-11-19,East
580,11065,Speaker,Audio,8,108.29,866.32,2023-08-04,South
581,10238,Phone,Electronics,3,373.32,1119.96,2023-07-06,East
582,83512,Speaker,Audio,9,99.92,899.28,2024-04-09,West
583,11567,Headphones,Accessories,5,408.1,2040.5,2024-08-03,South
584,6144,Phone,Electronics,4,404.33,1617.32,2024-01-24,West
585,41005,Speaker,Audio,4,107.65,430.6,2024-05-14,North
586,92559,Keyboard,Accessories,1,177.08,177.08,2024-03-29,East
587,69248,Keyboard,Accessories,1,351.79,351.79,2024-10-23,East
588,10812,Headphones,Accessories,6,174.43,1046.58,2024-03-30,West
589,83875,Phone,Electronics,3,354.19,1062.57,2024-12-29,Central
590,84513,Laptop,Electronics,3,355.6,1066.8,2023-01-26,North
591,80268,Camera,Electronics,1,204.32,204.32,2023-08-11,North
592,90362,Laptop,Electronics,7,476.74,3337.18,2023-08-20,North
593,24747,Keyboard,Accessories,3,93.17,279.51,2024-05-16,Central
594,97977,Tablet,Electronics,1,295.64,295.64,2024-06-26,West
595,32748,Camera,Electronics,5,99.06,495.3,2023-10-21,West
596,80400,Printer,Office,3,203.21,609.63,2023-09-02,North
597,58357,Laptop,Electronics,4,103.78,415.12,2023-11-13,Central
598,78168,Phone,Electronics,7,204.66,1432.62,2023-12-22,North
599,63154,Phone,Electronics,8,310.86,2486.88,2024-12-03,East
600,64605,Printer,Office,7,469.48,3286.36,2023-02-09,West
601,62012,Laptop,Electronics,4,,0.0,2024-02-02,West
602,78120,Tablet,Electronics,2,,0.0,2023-09-16,West
603,74165,Monitor,Electronics,4,148.55,594.2,2024-10-15,South
604,14320,Phone,Electronics,2,147.47,294.94,2023-01-20,East
605,82779,Headphones,Accessories,3,,0.0,2023-04-12,North
606,54070,Headphones,Accessories,9,271.43,2442.87,2023-11-06,West
607,32985,Monitor,Electronics,2,307.47,614.94,2024-04-13,West
608,51908,Laptop,Electronics,2,328.38,656.76,2024-03-15,West
609,96731,Headphones,Accessories,2,,0.0,2024-11-08,North
610,85899,Keyboard,Accessories,4,440.83,1763.32,2024-04-22,West
611,83536,Monitor,Electronics,9,284.88,2563.92,2024-02-18,North
612,46817,Speaker,Audio,5,141.8,709.0,2024-09-20,North
613,78629,Headphones,Accessories,5,204.04,1020.2,2023-07-08,South
614,39123,Headphones,Accessories,2,413.1,826.2,2024-12-07,South
615,68930,Phone,Electronics,9,485.6,4370.4,2024-05-14,East
616,64316,Mouse,Accessories,8,283.25,2266.0,2024-09-06,South
617,25730,Keyboard,Accessories,6,335.82,2014.92,2024-09-09,South
618,27379,Laptop,Electronics,2,391.86,783.72,2023-11-07,East
619,7052,Camera,Electronics,4,462.05,1848.2,2024-10-26,Central
620,14837,Speaker,Audio,6,261.99,1571.94,2024-10-05,West
621,43928,Speaker,Audio,9,69.38,624.42,2024-08-02,South
622,48309,Printer,Office,6,421.51,2529.06,2024-08-26,Central
623,17346,Phone,Electronics,1,430.97,430.97,2023-02-02,East
624,42272,Camera,Electronics,1,477.41,477.41,2023-10-10,West
625,60813,Monitor,Electronics,9,145.17,1306.53,2024-04-15,South
626,24024,Camera,Electronics,7,233.95,1637.65,2024-01-29,South
627,34485,Tablet,Electronics,4,385.89,1543.56,2024-05-21,North
628,37383,Mouse,Accessories,9,71.31,641.79,2024-09-17,East
629,51000,Keyboard,Accessories,8,167.34,1338.72,2023-03-09,East
630,37272,Monitor,Electronics,5,455.75,2278.75,2024-07-31,East
631,73957,Headphones,Accessories,8,496.12,3968.96,2024-04-04,East
632,33422,Laptop,Electronics,1,380.16,380.16,2024-07-05,Central
633,43955,Camera,Electronics,3,475.25,1425.75,2024-04-09,Central
634,38566,Printer,Office,7,,0.0,2024-11-11,North
635,19108,Speaker,Audio,1,342.38,342.38,2023-02-14,South
636,68888,Keyboard,Accessories,1,360.53,360.53,2023-04-22,North
637,24309,Headphones,Accessories,8,116.87,934.96,2023-04-07,West
638,30390,Mouse,Accessories,7,453.21,3172.47,2023-07-27,Central
639,79482,Headphones,Accessories,7,162.73,1139.11,2023-08-25,West
640,94936,Speaker,Audio,9,421.95,3797.55,2023-12-30,Central
641,67413,Keyboard,Accessories,3,351.54,1054.62,2023-12-21,North
642,91718,Mouse,Accessories,1,62.28,62.28,2023-04-28,West
643,85564,Mouse,Accessories,8,374.95,2999.6,2023-01-29,East
644,48610,Headphones,Accessories,5,,0.0,2024-11-23,South
645,77258,Printer,Office,5,250.47,1252.35,2023-12-31,East
646,33507,Monitor,Electronics,8,411.27,3290.16,2024-04-23,East
647,46589,Phone,Electronics,7,279.3,1955.1,2024-07-11,East
648,54008,Monitor,Electronics,7,453.11,3171.77,2024-11-05,Central
649,96088,Laptop,Electronics,5,269.39,1346.95,2024-08-14,North
650,85007,Printer,Office,4,178.13,712.52,2024-04-19,North
651,49436,Mouse,Accessories,1,19.77,19.77,2024-08-28,West
652,65606,Camera,Electronics,9,254.19,2287.71,2023-01-19,Central
653,21033,Monitor,Electronics,1,338.99,338.99,2023-04-11,North
654,80634,Speaker,Audio,8,251.14,2009.12,2024-06-02,North
655,55750,Mouse,Accessories,7,453.85,3176.95,2023-08-31,East
656,53739,Headphones,Accessories,4,349.67,1398.68,2024-03-04,South
657,76862,Headphones,Accessories,9,105.25,947.25,2023-06-25,West
658,63658,Speaker,Audio,5,119.19,595.95,2024-02-20,South
659,8174,Phone,Electronics,7,150.77,1055.39,2023-05-21,North
660,29527,Laptop,Electronics,4,193.54,774.16,2024-10-26,South
661,18495,Phone,Electronics,5,180.34,901.7,2023-08-14,East
662,73754,Mouse,Accessories,9,157.46,1417.14,2024-08-26,East
663,4479,Printer,Office,8,283.93,2271.44,2024-02-15,South
664,21038,Keyboard,Accessories,4,197.73,790.92,2023-01-19,South
665,60147,Monitor,Electronics,5,489.31,2446.55,2024-10-12,East
666,69785,Phone,Electronics,1,233.47,233.47,2023-05-16,Central
667,50827,Laptop,Electronics,6,94.72,568.32,2024-07-07,East
668,86211,Printer,Office,9,348.87,3139.83,2023-09-16,South
669,91975,Tablet,Electronics,4,289.92,1159.68,2023-06-10,North
670,14078,Speaker,Audio,4,15.4,61.6,2023-01-06,East
671,95298,Camera,Electronics,7,285.63,1999.41,2024-11-22,South
672,61823,Printer,Office,5,258.86,1294.3,2024-06-14,South
673,63985,Monitor,Electronics,6,181.05,1086.3,2023-07-12,Central
674,10414,Headphones,Accessories,3,454.73,1364.19,2024-11-05,East
675,62565,Camera,Electronics,9,478.41,4305.69,2024-09-23,East
676,72845,Laptop,Electronics,4,,0.0,2024-01-18,East
677,58498,Speaker,Audio,4,309.52,1238.08,2023-02-25,East
678,9364,Camera,Electronics,9,194.54,1750.86,2024-08-31,North
679,52799,Laptop,Electronics,5,213.29,1066.45,2024-12-08,West
680,93658,Tablet,Electronics,7,456.68,3196.76,2024-07-26,North
681,72618,Speaker,Audio,2,199.58,399.16,2024-03-23,East
682,14603,Mouse,Accessories,3,343.91,1031.73,2024-09-26,East
683,96033,Headphones,Accessories,7,68.47,479.29,2023-09-02,South
684,95929,Camera,Electronics,3,,0.0,2023-07-10,West
685,17770,Mouse,Accessories,9,400.64,3605.76,2024-08-08,Central
686,80287,Speaker,Audio,1,293.91,293.91,2023-11-15,South
687,41264,Monitor,Electronics,9,163.68,1473.12,2023-10-05,West
688,59774,Keyboard,Accessories,7,223.52,1564.64,2024-07-13,West
689,45073,Mouse,Accessories,5,337.5,1687.5,2023-07-09,West
690,78479,Laptop,Electronics,2,381.44,762.88,2024-06-03,South
691,99669,Mouse,Accessories,5,410.9,2054.5,2024-01-30,East
692,79716,Printer,Office,4,225.69,902.76,2024-02-28,Central
693,93205,Phone,Electronics,3,356.02,1068.06,2023-06-26,West
694,94656,Camera,Electronics,6,30.67,184.02,2024-08-11,East
695,9920,Monitor,Electronics,9,230.37,2073.33,2024-08-12,South
696,26084,Monitor,Electronics,7,341.38,2389.66,2023-07-20,West
697,72463,Tablet,Electronics,2,253.27,506.54,2023-12-30,East
698,59417,Camera,Electronics,9,330.05,2970.45,2023-02-28,South
699,5964,Phone,Electronics,8,397.88,3183.04,2024-02-23,East
700,10409,Speaker,Audio,7,394.66,2762.62,2024-05-31,Central
701,52534,Keyboard,Accessories,6,237.28,1423.68,2024-02-29,West
702,62000,Tablet,Electronics,1,,0.0,2024-09-13,East
703,17604,Mouse,Accessories,6,300.63,1803.78,2023-07-27,East
704,17957,Printer,Office,6,498.04,2988.24,2023-06-17,East
705,13804,Tablet,Electronics,6,476.86,2861.16,2024-03-13,South
706,56930,Camera,Electronics,4,359.48,1437.92,2023-06-14,West
707,1777,Laptop,Electronics,4,56.15,224.6,2023-08-27,Central
708,57670,Phone,Electronics,6,463.85,2783.1,2023-04-12,West
709,48116,Speaker,Audio,5,333.76,1668.8,2023-06-07,West
710,47132,Printer,Office,8,232.8,1862.4,2023-10-06,North
711,68248,Monitor,Electronics,7,374.02,2618.14,2024-11-15,West
712,52740,Headphones,Accessories,5,13.1,65.5,2024-11-11,North
713,73047,Mouse,Accessories,9,183.64,1652.76,2023-02-19,Central
714,76628,Mouse,Accessories,2,95.76,191.52,2024-03-29,East
715,92091,Laptop,Electronics,4,399.39,1597.56,2024-02-14,North
716,80125,Monitor,Electronics,3,307.71,923.13,2024-01-15,East
717,52252,Mouse,Accessories,5,362.08,1810.4,2023-08-31,South
718,49723,Keyboard,Accessories,2,255.53,511.06,2023-08-18,East
719,24335,Printer,Office,2,70.23,140.46,2024-04-26,East
720,60359,Speaker,Audio,6,82.81,496.86,2023-08-22,East
721,14774,Laptop,Electronics,7,203.37,1423.59,2024-06-01,East
722,93192,Keyboard,Accessories,5,283.34,1416.7,2023-05-18,Central
723,84659,Keyboard,Accessories,9,67.52,607.68,2023-08-11,South
724,12853,Tablet,Electronics,5,14.51,72.55,2024-10-19,
725,78809,Phone,Electronics,5,216.75,1083.75,2023-01-04,South
726,12593,Speaker,Audio,2,208.57,417.14,2024-05-25,East
727,72401,Phone,Electronics,3,404.07,1212.21,2024-01-31,Central
728,9683,Monitor,Electronics,5,36.11,180.55,2023-01-06,Central
729,49331,Mouse,Accessories,5,222.15,1110.75,2023-10-28,Central
730,66128,Monitor,Electronics,3,,0.0,2024-07-04,South
731,73152,Mouse,Accessories,5,,0.0,2024-02-14,East
732,42442,Laptop,Electronics,3,82.59,247.77,2023-04-03,North
733,92240,Keyboard,Accessories,3,480.99,1442.97,2024-05-28,North
734,77657,Camera,Electronics,4,197.29,789.16,2023-11-15,North
735,21618,Keyboard,Accessories,6,62.21,373.26,2024-02-06,North
736,67451,Speaker,Audio,6,343.87,2063.22,2024-01-18,Central
737,73322,Monitor,Electronics,6,163.3,979.8,2023-12-02,East
738,34030,Headphones,Accessories,6,374.76,2248.56,2024-07-17,West
739,74084,Monitor,Electronics,3,344.65,1033.95,2023-05-18,Central
740,89938,Headphones,Accessories,5,428.47,2142.35,2024-07-21,East
741,81894,Headphones,Accessories,5,259.0,1295.0,2024-04-01,East
